movieId,movielens_title,amazon_title,score,asin
157,Canadian Bacon (1994),Canadian Bacon VHS,92.5,6303854508
688,Operation Dumbo Drop (1995),Operation Dumbo Drop VHS,94.54545454545453,6304232764
3676,Eraserhead (1977),Eraserhead,100.0,B00L3ZB4F6
3422,She's Gotta Have It (1986),She's Gotta Have It VHS,94.0,6303832571
3423,School Daze (1988),School Daze VHS,90.76923076923077,6302272602
3287,"Tigger Movie, The (2000)",The Tigger Movie,94.28571428571429,6305942331
2558,Forces of Nature (1999),Forces of Nature,100.0,B01HID7MM0
3506,North Dallas Forty (1979),North Dallas Forty,100.0,0792171306
5,Father of the Bride Part II (1995),Father of the Bride Part II VHS,95.86206896551724,6304039174
804,She's the One (1996),She's the One,100.0,B004RQDRTO
3441,Red Dawn (1984),Red Dawn,100.0,B00USBLX8Y
234,Exit to Eden (1994),Exit to Eden VHS,91.42857142857143,6303383238
236,French Kiss (1995),French Kiss,100.0,B004Z4Z13S
237,Forget Paris (1995),Forget Paris,100.0,B00002ND79
315,"Specialist, The (1994)",The Specialist,93.33333333333334,B00005BJXS
2154,How Stella Got Her Groove Back (1998),How Stella Got Her Groove Back,100.0,630522207X
252,I.Q. (1994),I.Q.,100.0,B00E1HIXBG
1298,Pink Floyd - The Wall (1982),Pink Floyd's the Wall VHS,90.91799265605876,6301973461
195,Something to Talk About (1995),Something to Talk About VHS,95.19999999999999,6303890423
1888,Hope Floats (1998),Hope Floats,100.0,6305168822
276,Milk Money (1994),Milk Money VHS,90.0,6303355005
278,Miami Rhapsody (1995),Miami Rhapsody VHS,92.5,6303486738
1381,Grease 2 (1982),Grease,91.42857142857143,B000CCKXDK
2906,Random Hearts (1999),Random Hearts VHS,92.0,B00003OSSN
1021,Angels in the Outfield (1994),Angels in the Outfield VHS,95.0,6303315305
424,Blue Chips (1994),Blue Chips VHS,90.0,6303152759
3130,Bonfire of the Vanities (1990),The Bonfire of the Vanities,95.19999999999999,B00004VYLV
3206,Against All Odds (1984),Against All Odds,100.0,B0043X1FKY
3063,Poison Ivy (1992),Poison Ivy,100.0,B002MZZTXY
38,It Takes Two (1995),It Takes Two VHS,91.42857142857143,6303998046
1100,Days of Thunder (1990),Days of Thunder VHS,92.94117647058823,6301914090
3219,Pacific Heights (1990),Pacific Heights VHS,92.94117647058823,6301942728
2418,Nothing in Common (1986),Nothing in Common VHS,93.68421052631578,0767811704
3584,Breathless (1983),Breathless,100.0,B00GRA7M2G
511,"Program, The (1993)",The Program,91.11111111111111,B01BPQG3C6
445,Fatal Instinct (1993),Fatal Instinct VHS,92.5,6303011969
378,Speechless (1994),Speechless,100.0,B00AO66TQY
1556,Speed 2: Cruise Control (1997),Speed 2 - Cruise Control VHS,95.0,0793961009
450,With Honors (1994),With Honors VHS,90.76923076923077,0790737647
381,When a Man Loves a Woman (1994),When a Man Loves a Woman VHS,95.38461538461539,6303269869
1703,For Richer or Poorer (1997),For Richer or Poorer,100.0,B00C6F60QA
64,Two if by Sea (1996),Two if by Sea,100.0,6305736685
2942,Flashdance (1983),Flashdance VHS,90.0,6300214184
2875,Sommersby (1993),Sommersby,100.0,B010GJM7JG
605,One Fine Day (1996),One Kine Day,91.66666666666666,B00792DZ0E
1640,How to Be a Player (1997),How to Be a Player,100.0,6305181179
467,Live Nude Girls (1995),Live Nude Girls VHS,92.94117647058823,6304035187
74,Bed of Roses (1996),Bed of Roses,100.0,B000GAKO32
2950,"Blue Lagoon, The (1980)",The Blue Lagoon (1949),93.84615384615384,B005Q1XVOU
3684,"Fabulous Baker Boys, The (1989)",The Fabulous Baker Boys,96.1904761904762,B000053GYD
3689,Porky's II: The Next Day (1983),Porky's / Porky's II: The Next Day,91.76470588235294,B000056BSE
471,"Hudsucker Proxy, The (1994)",Hudsucker Proxy VHS,90.44096728307255,6303213650
472,I'll Do Anything (1994),I'll Do Anything VHS,92.94117647058823,6303155030
2459,"Texas Chainsaw Massacre, The (1974)",The Texas Chainsaw Massacre,96.80000000000001,B005LAIIAI
1588,George of the Jungle (1997),George of the Jungle 2,97.14285714285714,B00005JMAY
3690,Porky's Revenge (1985),Porky's Revenge VHS,92.5,B000006GFE
3263,White Men Can't Jump (1992),White Men Can't Jump VHS,94.28571428571428,6302459702
487,Lightning Jack (1994),Lightning Jack VHS,92.5,6303146074
94,Beautiful Girls (1996),Beautiful Girls VHS,92.94117647058823,6304167660
1593,Picture Perfect (1997),Picture Perfect,100.0,B000BLBZD4
3846,Easy Money (1983),Easy Money,100.0,B002L5GQMI
491,"Man Without a Face, The (1993)",The Man Without A Face VHS,91.36363636363636,6305012814
3274,Single White Female (1992),Single White Female,100.0,B00004CX4O
207,"Walk in the Clouds, A (1995)",A Walk in the Clouds VHS,92.54545454545453,6303949436
135,Down Periscope (1996),Down Periscope VHS,92.5,6304107641
2066,Out of the Past (1947),Out of the Past,100.0,B00005AAK0
3469,Inherit the Wind (1960),Inherit the Wind VHS,93.33333333333333,6305600988
905,It Happened One Night (1934),It Happened One Night,100.0,B001GUYAZY
930,Notorious (1946),Notorious,100.0,B001TUZGPO
3730,"Conversation, The (1974)",The Conversation,94.28571428571429,B00003CX9I
955,Bringing Up Baby (1938),Bringing Up Bobby,90.67448680351904,B008UTV4VM
2550,"Haunting, The (1963)",The Haunting,92.0,B00BTYXNRI
144,"Brothers McMullen, The (1995)",The Brothers McMullen,95.78947368421052,B004RQDTLA
901,Funny Face (1957),Funny Face,100.0,B00H7T56IS
906,Gaslight (1944),Gaslight,100.0,B000HEWEUS
1208,Apocalypse Now (1979),Apocalypse? NO!,97.77777777777777,B00199Z96G
1224,Henry V (1989),Henry IV,92.92307692307692,B00008O34W
3370,Betrayed (1988),Betrayed,100.0,B00448JWBC
3062,"Longest Day, The (1962)",The Longest Day,93.84615384615384,B00BR3NP1U
3726,Assault on Precinct 13 (1976),Assault on Precinct 13,100.0,B011RO8B30
3769,Thunderbolt and Lightfoot (1974),Thunderbolt and Lightfoot,100.0,B00XKENZP0
1085,"Old Man and the Sea, The (1958)",The Old Man and the Sea,96.1904761904762,B000676S8U
2534,Avalanche (1978),Avalanche,100.0,B00009PBL1
3197,"Presidio, The (1988)",The Presidio,92.0,6305678715
3943,Bamboozled (2000),Bamboozled VHS,90.0,B00003CXP9
3949,Requiem for a Dream (2000),Requiem For A Dream / PI,95.60975609756098,B00005V1WQ
1041,Secrets & Lies (1996),Secret Lives,91.66666666666666,B002R6BJ4Q
1657,Wonderland (1997),Wonderland,100.0,B00LGQVCTK
2208,"Lady Vanishes, The (1938)",The Lady Vanishes,94.66666666666667,B00DC5K1FO
2065,"Purple Rose of Cairo, The (1985)",Purple Rose of Cairo VHS,92.44680851063829,6301782666
3022,"General, The (1927)",The General,91.11111111111111,B0001EFTT2
3028,"Taming of the Shrew, The (1967)",The Taming of the Shrew,96.1904761904762,B00021Y850
1281,"Great Dictator, The (1940)",The Great Dictator,95.0,B000096IBH
3462,Modern Times (1936),Modern Times,100.0,B000096IBI
1937,Going My Way (1944),Going My Way VHS,91.42857142857143,6300181545
1297,Real Genius (1985),Real Genius (DVD),90.76923076923077,B00UGQ9WRA
2747,"Little Shop of Horrors, The (1960)",The Little Shop of Horrors VHS,92.63736263736264,630393546X
1976,Friday the 13th Part 3: 3D (1982),"Friday the 13th, Part 3 VHS",90.09803921568627,6300214311
946,To Be or Not to Be (1942),To Be or Not to Be,100.0,B00CUKTGSA
2922,Hang 'em High (1967),Hang 'Em High VHS,91.42857142857143,6304429703
3088,Harvey (1950),Harvey,100.0,B0007XFZYQ
2936,Sullivan's Travels (1942),Sullivan's Travels,100.0,B00SC8KTHG
961,Little Lord Fauntleroy (1936),Little Lord Fauntelroy,95.45454545454545,B000R9COEO
2870,Barefoot in the Park (1967),Barefoot in the Park VHS,94.54545454545453,6300216241
1235,Harold and Maude (1971),Harold and Maude,100.0,B006X64S7Q
3341,Born Yesterday (1950),Born Yesterday VHS,92.5,6302725542
3349,"Perils of Pauline, The (1947)",The Perils of Pauline,95.78947368421052,B000DN5VN0
3429,Creature Comforts (1990),Creature Comforts: 2.2,95.13513513513513,B000DZ83Z6
3286,Snow Day (2000),Snow Day,100.0,6306010513
28,Persuasion (1995),Persuasion,100.0,B003B3OVD0
3821,Nutty Professor II: The Klumps (2000),Nutty Professor II: The Klumps,100.0,B01B1NQR6U
1680,Sliding Doors (1998),Sliding Doors VHS,92.0,6305132143
154,Belle de jour (1967),Belle de Jour,100.0,B00I16YNH6
2206,Suspicion (1941),Suspicion,100.0,B00792DZ2W
2071,And the Band Played On (1993),And the Band Played on VHS,95.0,6302626595
1272,Patton (1970),Patton,100.0,B00005PJ8O
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","Nosferatu (Nosferatu, eine Symphonie des Grauens)",100.0,B006HXQ5T4
2303,Nashville (1975),Nashville,100.0,B00F98FOI6
1295,"Unbearable Lightness of Being, The (1988)",The Unbearable Lightness of Being,97.4193548387097,0780022386
3546,What Ever Happened to Baby Jane? (1962),What Ever Happened to Baby Jane? VHS,96.36363636363636,6304359721
1946,Marty (1955),Marty,100.0,B00KE3B9US
3111,Places in the Heart (1984),A Place in the Heart,94.3035343035343,B018QRGNK4
2178,Frenzy (1972),Frenzy,100.0,B001AD6UKU
1017,Swiss Family Robinson (1960),Swiss Family Robinson,100.0,B0002A0JMM
3121,"Hitch-Hiker, The (1953)",The Hitchhiker,93.33333333333334,B00066IXWK
2183,"Man Who Knew Too Much, The (1956)",The Man Who Knew Too Much,96.52173913043478,B009RWRINE
3498,Midnight Express (1978),Midnight Express,100.0,0767817486
2344,Runaway Train (1985),Runaway Trains,97.77777777777777,6305487847
3587,Inferno (1980),Inferno,100.0,B00AB2NX1K
2867,Fright Night (1985),Fright Night,100.0,B017NCQTKM
3167,Carnal Knowledge (1971),Carnal Knowledge VHS,93.33333333333333,6300147355
3169,"Falcon and the Snowman, The (1984)",The Falcon and the Snowman,96.66666666666666,B00OZ8XGGS
2941,South Pacific (1958),South Pacific,100.0,B000HT3PGK
1130,"Howling, The (1980)",The Howling,91.11111111111111,B00005K3NW
1061,Sleepers (1996),Sleepers,100.0,B000L2127W
3760,"Kentucky Fried Movie, The (1977)",Kentucky Fried Movie,94.54545454545453,B00004SPFR
1152,He Walked by Night (1948),He Walked By Night VHS,94.0,6304239351
1086,Dial M for Murder (1954),Dial M for Murder VHS,93.68421052631578,6304039530
3844,Steel Magnolias (1989),Steel Magnolias,100.0,B00BNV9WCW
3340,Bride of the Monster (1956),Bride of the Monster,100.0,B001BSBBKI
565,Cronos (1992),Chronos,91.74825174825175,6304718764
3271,Of Mice and Men (1992),Of Mice and Men,100.0,6305081832
2983,"Ipcress File, The (1965)",The Ipcress File,94.28571428571429,B00005QB86
1835,City of Angels (1998),City of Angels,100.0,B00FYPEEFS
837,Matilda (1996),Matilda,100.0,B000O176OS
3597,Whipped (2000),Whipped,100.0,B00003CXN1
1760,Spice World (1997),Spice World,100.0,0767808673
1264,Diva (1981),Divan,93.33333333333333,B000AA4HGI
3512,Return to Me (2000),Return to Me VHS,91.42857142857143,6306012400
824,Kaspar Hauser (1993),Kaspar Hauser VHS,92.0,630440283X
2088,Popeye (1980),Popeye,100.0,B0001BFDK0
3467,Hud (1963),Chud,91.42857142857143,B00023B0FE
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Jonah Who Will Be 25 in the Year 2000 VHS,96.9230769230769,6302498244
1949,"Man for All Seasons, A (1966)",A Man for All Seasons,98.0,B001EP4IAI
2171,"Next Stop, Wonderland (1998)",Next Stop Wonderland VHS,94.54545454545453,6305240671
2682,Limbo (1999),Limbo,100.0,B002IHJNYC
3567,Bossa Nova (1999),Bossa Nova VHS,90.0,B00004W22A
3060,"Commitments, The (1991)",The Commitment,91.26436781609195,B000FKPE2Y
863,Celestial Clockwork (1994),Celestial Clockwork VHS,94.28571428571428,6304341717
3649,American Gigolo (1980),American Gigolo,100.0,0792160347
965,"39 Steps, The (1935)","Steps, The",91.42857142857143,B01DJT73IA
1078,Bananas (1971),Bananas,100.0,B000LBEGNU
2385,Home Fries (1998),Home Fries VHS,90.0,0790740451
3831,Saving Grace (2000),Saving Grace,100.0,B00003CXMY
123,Chungking Express (1994),Chungking Express VHS,93.68421052631578,6304267835
2474,"Color of Money, The (1986)",The Color of Money,95.0,B001GS7AZS
3852,"Tao of Steve, The (2000)",The Tao of Steve,94.28571428571429,B000056HP2
1172,Cinema Paradiso (1988),Cinema Paradiso,100.0,B004SIP6E0
178,Love & Human Remains (1993),Human Remains,90.32258064516128,B0017T0YZO
2155,"Slums of Beverly Hills, The (1998)",Slums of Beverly Hills VHS,93.03167420814479,6305203725
2815,Iron Eagle (1986),Iron Eagle,100.0,B006W009KS
1875,Clockwatchers (1997),Clockwatchers VHS,92.0,630567681X
2250,Men Don't Leave (1990),Men Don't Leave VHS,92.5,6301704754
3706,Angel Heart (1987),Angel Heart,100.0,B00000IZ0T
1963,Take the Money and Run (1969),Take the Money and Run VHS,95.0,0764003828
3142,U2: Rattle and Hum (1988),U2 - Rattle And Hum,100.0,B000CCKWTK
449,Fear of a Black Hat (1993),Fear of a Black Hat VHS,94.28571428571428,6303313329
1147,When We Were Kings (1996),When We Were Kings,100.0,630451493X
3697,Predator 2 (1990),Predator 2 VHS,90.0,6301963725
2677,Buena Vista Social Club (1999),Buena Vista Social Club VHS,95.19999999999999,B0000203Y5
13,Balto (1995),Alto,93.33333333333333,B00Z9HSFY2
779,'Til There Was You (1997),Til There Was You VHS,93.68421052631578,6304611641
46,How to Make an American Quilt (1995),How to Make an American Quilt,100.0,0783230486
92,Mary Reilly (1996),Mary Reilly,100.0,B00PMM6GJ0
490,Malice (1993),Alice,94.54545454545453,B0031DDG9A
3157,Stuart Little (1999),Stuart Little,100.0,B00000F7AE
2027,Mafia! (1998),Mafia,100.0,B00AEJQA4W
258,"Kid in King Arthur's Court, A (1995)",A Kid In King Arthur's Court VHS,94.38058748403577,6303925243
2816,Iron Eagle II (1988),Iron Eagle II,100.0,B00MWNDI3O
2430,Mighty Joe Young (1949),Mighty Joe Young,100.0,B00ZJYJCWY
976,"Farewell to Arms, A (1932)",A Farewell to Arms VHS,91.77777777777777,B00000IBMD
2537,Beyond the Poseidon Adventure (1979),The Poseidon Adventure,91.76470588235294,B000E1YW2C
2546,"Deep End of the Ocean, The (1999)",The Deep End of the Ocean VHS,92.35555555555555,0767819519
1924,Plan 9 from Outer Space (1958),Plan 9 from Outer Space,100.0,B001BSBBGW
3555,U-571 (2000),U-571,100.0,B000E1ZK5A
2681,Free Enterprise (1998),Free Enterprise VHS,92.94117647058823,B00001TZ5Z
880,"Island of Dr. Moreau, The (1996)",Island of Dr. Moreau VHS,92.11594202898551,6303471579
2520,Airport (1970),Airport,100.0,B00COHGPGK
1590,Event Horizon (1997),Event Horizon VHS,92.0,6304744404
2034,"Black Hole, The (1979)",The Black Hole,93.33333333333334,B00T6SZNOA
3780,Rocketship X-M (1950),Rocketship X-M VHS,92.0,6304680694
3011,"They Shoot Horses, Don't They? (1969)","They Shoot Horses, Don't They? VHS",95.86206896551724,630401709X
2097,Something Wicked This Way Comes (1983),Something Wicked This Way Comes VHS,96.36363636363636,B00004TJFJ
3612,"Slipper and the Rose, The (1976)",The Slipper and the Rose VHS,92.05128205128204,B00004RERO
1983,Halloween II (1981),Halloween,91.42857142857143,B00EM3NOF4
1984,Halloween III: Season of the Witch (1983),Halloween III - Season Of Teh Wich,94.73076923076923,B007IOQPSC
891,Halloween: The Curse of Michael Myers (1995),Halloween: Curse of Michael Myers VHS,94.31372549019608,6304136242
107,Muppet Treasure Island (1996),Muppet Treasure Island VHS,95.0,B00004CT8J
2460,"Texas Chainsaw Massacre 2, The (1986)",The Texas Chainsaw Massacre,94.65714285714286,B005LAIIAI
2107,Halloween: H20 (1998),Halloween H20 VHS,92.0,6305171769
1821,"Object of My Affection, The (1998)",Object of My Affection VHS,93.03167420814479,6305076731
140,Up Close and Personal (1996),Up Close &amp; Personal,90.47619047619048,B00DCCZO2W
218,Boys on the Side (1995),Boys On The Side,100.0,B010GJM76Y
3436,Dying Young (1991),Dying Young VHS,90.76923076923077,6302256690
2491,Simply Irresistible (1999),Simply Irresistible,100.0,6305499446
3874,"Couch in New York, A (1996)",A Couch in New York,97.77777777777777,B006PM8A8G
1914,Smoke Signals (1998),Smoke Signals VHS,92.0,6305210101
1414,Mother (1996),Mother,100.0,B00E6F148M
753,"Month by the Lake, A (1995)",A Month By the Lake VHS,92.18045112781955,630401144X
2738,Crimes of the Heart (1986),Crimes of the Heart VHS,94.28571428571428,630400463X
900,"American in Paris, An (1951)",American in Paris,95.13513513513513,B001CQS7SI
2168,Dance with Me (1998),Come Dance With Me,90.32258064516128,B00DNF1RM4
3540,Passion of Mind (1999),Passion of Mind VHS,92.94117647058823,6306005153
909,"Apartment, The (1960)","Apartment, The",100.0,B0010V61CE
3045,Peter's Friends (1992),Peter's Friends VHS,92.5,6302767741
1014,Pollyanna (1960),Pollyanna,100.0,B00HVJZ576
1018,That Darn Cat! (1965),That Darn Cat! VHS,92.0,6304285388
1453,"Beautician and the Beast, The (1997)",The Beautician and the Beast,96.92307692307693,6304509405
1600,She's So Lovely (1997),She's So Lovely VHS,92.5,6304798458
355,"Flintstones, The (1994)","Flintstones, The:S5 (DVD)",90.0,B000CEXG00
35,Carrington (1995),Carrington VHS,90.0,630401614X
287,Nina Takes a Lover (1994),Nina Takes a Lover VHS,94.0,6303678580
289,Only You (1994),Only You,100.0,B0000633R4
2339,I'll Be Home For Christmas (1998),I'll Be Home for Christmas,100.0,B0001F33GW
1398,In Love and War (1996),In Love and War,100.0,B000IHYUPQ
2849,Queens Logic (1991),Queens Logic VHS,91.42857142857143,6303413293
3076,Irma la Douce (1963),Irma La Douce,100.0,B0028O9XF4
2292,Overnight Delivery (1996),Over-Night Delivery,100.0,B000PKKFK0
3814,Love and Death (1975),Love and Debate,90.93596059113301,B002C3J0TU
2443,Playing by Heart (1998),Playing By Heart,100.0,B00000JGOJ
469,"House of the Spirits, The (1993)",The House of the Spirits,96.36363636363637,B00005B1VQ
1226,"Quiet Man, The (1952)",The Quiet Man,92.72727272727272,B00006JMRD
489,Made in America (1993),Made in America,100.0,B00JLJ0AN8
2468,Jumpin' Jack Flash (1986),Jumpin' Jack Flash,100.0,B00BLN4V6E
633,Denise Calls Up (1995),Denise Calls Up VHS,92.94117647058823,6304181663
566,Naked in New York (1994),Naked in New York VHS,93.68421052631578,630333458X
205,Unstrung Heroes (1995),Unstrung Heroes VHS,92.94117647058823,630397788X
3939,"Slumber Party Massacre II, The (1987)",Slumber Party Massacre II,95.55555555555556,6305976422
847,"Big Squeeze, The (1996)",The Big Squeeze,93.84615384615384,1572527048
1102,American Strays (1996),American Strays,100.0,630473784X
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",A Nightmare on Elm Street 3 - Dream Warriors,99.02439024390245,0780630866
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",A Nightmare on Elm Street 4: The Dream Master,99.06976744186046,B000B5MC5U
1975,Friday the 13th Part 2 (1981),"Friday the 13th, Part 3 VHS",91.56976744186046,6300214311
1979,Friday the 13th Part VI: Jason Lives (1986),Friday The 13Th Part VI : Jason Li,97.31343283582089,B00AEFY2WI
3677,Baraka (1992),Baraka,100.0,B0092HOMK6
2523,Rollercoaster (1977),Rollercoaster,100.0,B000094J7M
575,"Little Rascals, The (1994)",The Little Rascals,95.0,B00Q4MBW6E
2050,Herbie Goes Bananas (1980),Herbie: Goes Bananas VHS,94.28571428571428,6304401248
1359,Jingle All the Way (1996),Jingle All the Way 2,96.84210526315789,B00OGT2UFE
835,Foxfire (1996),Foxfire (1955),100.0,B00ID6XG7M
836,Chain Reaction (1996),Chain Reaction (1995),100.0,B00002SWE4
1459,Absolute Power (1997),Absolute Power,100.0,B00004VYKV
3404,Titanic (1953),Titanic,100.0,B0074JOCMC
991,Michael Collins (1996),Michael Collins VHS,92.94117647058823,0790732521
996,Last Man Standing (1996),Last Man Standing,100.0,B0068MNNS0
1762,Deep Rising (1998),Deep Rising VHS,90.76923076923077,630505116X
1797,Everest (1998),Everest,100.0,B0026IQTRW
3615,Dinosaur (2000),Dinosaurus!,93.33333333333333,6305944253
1944,From Here to Eternity (1953),From Here to Eternity VHS,94.78260869565219,6301969774
3477,Empire Records (1995),Empire Records VHS,92.5,6303954138
336,"Walking Dead, The (1995)",Walking the Dead,94.28571428571429,B004MXXV3Y
15,Cutthroat Island (1995),Cutthroat Island VHS,93.33333333333333,6303990452
1011,Herbie Rides Again (1974),Herbie: Rides Again VHS,94.0,630440123X
410,Addams Family Values (1993),Addams Family Values VHS,94.54545454545453,6303057942
419,"Beverly Hillbillies, The (1993)",The Beverly Hillbillies,96.1904761904762,B001MYIPUK
423,Blown Away (1994),Blown Away,100.0,B0002WYTYE
360,I Love Trouble (1994),I Love Trouble VHS,92.5,6303292860
2857,Yellow Submarine (1968),Yellow Submarine,100.0,B0079J28NW
516,Renaissance Man (1994),Renaissance Man,100.0,B00008L3S9
374,Richie Rich (1994),Richie Rich VHS,90.76923076923077,630341964X
453,For Love or Money (1993),For Love or Money,100.0,B00HI9QGHW
533,"Shadow, The (1994)",The Shadow,90.0,B001AD8G1Q
3926,Voyage to the Bottom of the Sea (1961),Voyage to the Bottom of the Se anglais,91.51817533856023,B004BFZA5U
1054,Get on the Bus (1996),On the Bus,90.0,B00006CF9V
89,Nick of Time (1995),Nick of Time VHS,91.42857142857143,6304008716
3861,"Replacements, The (2000)",Replacements,91.42857142857143,B00O2MRX6G
3509,Black and White (1999),Black and White VHS,92.94117647058823,6303337120
3616,Loser (2000),Loser,100.0,B0076LAI5I
23,Assassins (1995),Assassin,96.47058823529412,6305451613
2007,Polish Wedding (1998),Polish Wedding VHS,92.5,6305265682
2500,Jawbreaker (1999),Lawbreaker,91.89473684210526,B002KBFXPE
3617,Road Trip (2000),Road Trip,100.0,B00003CXIY
886,Bulletproof (1996),Bulletproof,100.0,B00008G84Z
93,Vampire in Brooklyn (1995),Vampire in Brooklyn VHS,94.28571428571428,6303965792
1177,Enchanted April (1991),Enchanted April VHS,92.94117647058823,6302728657
2120,Needful Things (1993),Needful Things VHS,92.5,6305074216
1184,Mediterraneo (1991),Mediterranea,93.26086956521739,B001KVAOAO
580,Princess Caraboo (1994),Princess Caraboo VHS,93.33333333333333,6303359574
735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man - Dellamorte Dellamore,100.0,B00NPD0V9E
1417,"Portrait of a Lady, The (1996)",Portrait of a Lady VHS,91.75475687103594,6304419708
1352,Albino Alligator (1996),Albino Alligator VHS,93.33333333333333,6304455984
1280,Raise the Red Lantern (1991),Raise the Red Lantern,100.0,B000WRYQY2
2232,Cube (1997),Cube,100.0,6305238065
1290,Some Kind of Wonderful (1987),Some Kind of Wonderful VHS,95.0,6300218031
2328,Vampires (1998),Vampires,100.0,B01DMV2ZUG
2264,We're No Angels (1989),We're No Angels VHS,92.5,6301689984
1611,My Own Private Idaho (1991),My Own Private Idaho,100.0,B0006ZXTS4
3078,Liberty Heights (1999),Liberty Heights,100.0,B00003CWSR
1483,Crash (1996),Crash,100.0,B000A3XY5A
950,"Thin Man, The (1934)",The Thin Man,92.0,B001RNP3LU
3307,City Lights (1931),Citylights,93.14285714285714,B00LPDZQOG
3092,Chushingura (1962),Chushingura VHS,90.76923076923077,6305131244
893,Mother Night (1996),Mother Night VHS,91.42857142857143,630438100X
2517,Christine (1983),Christine,100.0,B00LIDEW5M
1648,"House of Yes, The (1997)",The House of Yes,94.28571428571429,B007PXYWBI
2606,Idle Hands (1999),Idle Hands VHS,90.0,0767819454
1816,Two Girls and a Guy (1997),Two Girls and a Guy VHS,94.28571428571428,6305077509
148,"Awfully Big Adventure, An (1995)",An Awfully Big Adventure,97.33333333333334,B0007P0XA0
1913,Picnic at Hanging Rock (1975),Picnic at Hanging Rock,100.0,B000A2WDVW
1848,"Borrowers, The (1997)",The Borrowers,92.72727272727272,B00E3QJ89Q
309,"Red Firecracker, Green Firecracker (1994)","Red Firecracker, Green Firecracker VHS",96.57142857142856,6303809928
242,Farinelli: il castrato (1994),Farinelli: Il Castrato VHS,94.78260869565219,6303637493
3605,King Creole (1958),King Creole,100.0,B00BX8A8UK
3464,Solar Crisis (1993),Solar Crisis VHS,91.42857142857143,6302681774
3393,Date with an Angel (1987),Date With An Angel VHS,94.0,630200912X
259,Kiss of Death (1995),Kiss of Death,100.0,B0019M7KS8
190,Safe (1995),Safe,100.0,B00NMUCL1G
193,Showgirls (1995),Showgirls,100.0,B00USBLXK2
18,Four Rooms (1995),Four Rooms VHS,90.0,6304078145
268,Little Odessa (1994),Little Odessa,100.0,B000SNNTRU
1950,In the Heat of the Night (1967),In the Heat of the Night VHS,95.38461538461539,6304961693
3557,Jennifer 8 (1992),Jennifer 8 VHS,90.0,6302763193
341,Double Happiness (1994),Double Happiness VHS,93.33333333333333,6303933661
415,Another Stakeout (1993),Another Stakeout VHS,93.33333333333333,6303042449
22,Copycat (1995),Copycat,100.0,B010GJM8EA
427,Boxing Helena (1993),Boxing Helena VHS,92.0,6302987857
281,Nobody's Fool (1994),Nobody's Fool VHS,91.42857142857143,6303507689
358,Higher Learning (1995),Higher Learning VHS,92.94117647058823,630350986X
290,Once Were Warriors (1994),Once Were Warriors,100.0,B0002CZJPM
365,Little Buddha (1993),Little Buddha,100.0,B000068CGO
448,Fearless (1993),Fearless,100.0,B0001H9EQI
1051,Trees Lounge (1996),Trees Lounge,100.0,6305261490
2793,"American Werewolf in Paris, An (1997)",American Werewolf in Paris VHS,91.45278450363196,6304879474
522,Romper Stomper (1992),Romper Stomper VHS,92.5,6304431848
382,Wolf (1994),Wolf,100.0,0800177029
456,Fresh (1994),Fresh,100.0,B005YFGIZM
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline,100.0,B00004Y633
482,Killing Zoe (1994),Killing Zone,95.48654244306418,B00009YXBA
1305,"Paris, Texas (1984)","Paris, Texas",100.0,B002U6DVPI
2112,Grand Canyon (1991),Grand Canyon,100.0,B000056BSJ
2114,"Outsiders, The (1983)","Outsider, The",94.26666666666665,B00H91LVVU
3217,"Star Is Born, A (1937)",A Star Is Born,96.92307692307693,B000JCE3MA
3672,Benji (1974),Benji,100.0,B00005A8S9
2786,Haunted Honeymoon (1986),Haunted Honeymoon 1940,92.3076923076923,B01DKTCAOQ
3797,"In Crowd, The (2000)",The In Crowd,92.0,B00003CXLD
2310,"Mighty, The (1998)",The Mighty,90.0,6305428247
3820,Thomas and the Magic Railroad (2000),Thomas and the Magic Railroad,100.0,B00004XPPF
3694,"Toxic Avenger, Part II, The (1989)","The Toxic Avenger, Part II",96.52173913043478,6304852428
1228,Raging Bull (1980),Raging Boll,90.9090909090909,B0055CAISM
2057,"Incredible Journey, The (1963)",Incredible Journey VHS,91.75475687103594,6304493053
3024,Piranha (1978),Piranha,100.0,B002ZG98L4
695,True Crime (1995),True Crime,100.0,157362554X
2184,"Trouble with Harry, The (1955)",The Trouble with Barry,91.27272727272728,B00F8ONHNU
3328,Ghost Dog: The Way of the Samurai (1999),Ghost Dog - The Way of the Samurai VHS,96.47058823529412,6305958181
1862,Species II (1998),Species II,100.0,B018WQBMZA
2744,Otello (1986),Otello,100.0,B002ED6UZ0
3663,Puppet Master 4 (1993),Puppet Master 7,94.62068965517241,B0000214FT
392,"Secret Adventures of Tom Thumb, The (1993)",Secret Adventures of Tom Thumb VHS,91.15013169446883,6303620256
2891,"Happy, Texas (1999)","Happy, Texas VHS",90.76923076923077,630576333X
3923,Return of the Fly (1959),Return of the Fly VHS,93.68421052631578,6300247597
1311,Santa with Muscles (1996),Santa With Muscles VHS,94.0,1562020226
