item_index,asin,title,image_url
817,B00004CT8J,Muppet Treasure Island (1996),https://m.media-amazon.com/images/I/91LGbveMllL.jpg
1157,B005LAIIAI,"Texas Chainsaw Massacre, The (1974)",https://m.media-amazon.com/images/M/MV5BYjE1MGJkMjUtY2VkNi00N2U1LWI2NWEtMDExNGYzYjRkZTM0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
558,6305171769,Halloween: H20 (1998),https://static.wikia.nocookie.net/halloweenmovie/images/f/f1/Halloween_H20_Twenty_Years_Later_poster.jpg/revision/latest?cb=20170731234510
544,6305076731,"Object of My Affection, The (1998)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSe76iv7h8ZreTSPBK8CjVFjOPVEYgFWW_xIA&s
1215,B00DCCZO2W,Up Close and Personal (1996),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTG05g20kn5UgEiOZeszIHU9zPPl1d16M5R3g&s
1301,B010GJM76Y,Boys on the Side (1995),https://play-lh.googleusercontent.com/maAkWvxsZzqHg_jFhO2CJcn-UPawGLgXeYynC8BRpI2pA-0SBPcM4ERJK7f4YBg-TBHw
203,6302256690,Dying Young (1991),https://m.media-amazon.com/images/M/MV5BMTMyODczNDEtZDE4NC00Zjg1LWJjM2ItOGNiYTRlMDY4NWQzXkEyXkFqcGc@._V1_.jpg
616,6305499446,Simply Irresistible (1999),https://m.media-amazon.com/images/M/MV5BNGE5ODljNWEtOTI1YS00NTk0LWEwYWMtNjdlYWFiY2VlYWM4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
564,6305210101,Smoke Signals (1998),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p20499_p_v13_ab.jpg
1223,B00E6F148M,Mother (1996),https://m.media-amazon.com/images/M/MV5BYzJlZjE5YTQtMmFhNC00NWE2LTlhNzctYWM1M2ZlOGY3YjE5XkEyXkFqcGc@._V1_.jpg
380,630401144X,"Month by the Lake, A (1995)","https://m.media-amazon.com/images/I/51soOyTnkcL._AC_UF894,1000_QL80_.jpg"
377,630400463X,Crimes of the Heart (1986),https://m.media-amazon.com/images/M/MV5BMTI4NDM5OTMzNV5BMl5BanBnXkFtZTcwNjM4MDUyMQ@@._V1_.jpg
1216,B00DNF1RM4,Dance with Me (1998),https://m.media-amazon.com/images/M/MV5BMTJkODM2YzYtZTJiMC00ODMwLWIwYzUtZTc1MDRlYjI1NWM1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
708,6306005153,Passion of Mind (1999),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPluKOpEA1ShyEtpgwkYnBjt_7l2ylhLlK0A&s
230,6302767741,Peter's Friends (1992),https://m.media-amazon.com/images/M/MV5BYWNlZWJjZDItNmYxYS00ZjVhLTllOTAtNmZiZTVjYzA5NzBjXkEyXkFqcGc@._V1_.jpg
1239,B00HVJZ576,Pollyanna (1960),https://m.media-amazon.com/images/M/MV5BMTIxOTk3MzE4OV5BMl5BanBnXkFtZTYwMjI2NjQ5._V1_.jpg
489,6304509405,"Beautician and the Beast, The (1997)",https://m.media-amazon.com/images/M/MV5BNzEyNGM1NDMtMDI3MS00NzdhLWI5OWQtNzY3NGNkYTEwYmMzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
519,6304798458,She's So Lovely (1997),"https://m.media-amazon.com/images/M/MV5BNTU1ZWFkMWUtMWI3Mi00MjFlLWFlNzUtMDQxNmViZTNlNWQyXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
1012,B000CEXG00,"Flintstones, The (1994)",https://m.media-amazon.com/images/M/MV5BZmQwYjljNjUtYjA0NC00MTEyLWE0YmItNGViNGU5ZDEzMWRiXkEyXkFqcGc@._V1_.jpg
383,630401614X,Carrington (1995),https://m.media-amazon.com/images/M/MV5BYWQyMDA5MTctODk1ZS00MjkxLTk1NjktYzllODVkNDYxMGE4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
922,B0000633R4,Only You (1994),https://play-lh.googleusercontent.com/L27BClkzrHYaIB52RxxQzv-9kX-1tvY1r6NlVYpILDjEmx7hbgYS6V76jzCW3cpzeV1aKw
967,B0001F33GW,I'll Be Home For Christmas (1998),https://m.media-amazon.com/images/M/MV5BMDMyNDMxNWEtODIwNS00NjQ0LWEzZDgtMzAwYmZhMmFjYzA1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
293,6303413293,Queens Logic (1991),https://upload.wikimedia.org/wikipedia/en/a/a3/Queenslogicposter.jpg
743,B00000JGOJ,Playing by Heart (1998),https://i.ebayimg.com/images/g/BX4AAOxy-1lRIAS0/s-l640.jpg
893,B00005B1VQ,"House of the Spirits, The (1993)",https://m.media-amazon.com/images/M/MV5BMTg1NTQ1Njc1N15BMl5BanBnXkFtZTgwNTg1NTkwMzE@._V1_.jpg
935,B00006JMRD,"Quiet Man, The (1952)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzApWv7JvCGadknERIB3RIctpfeEzWvQP1CA&s
1200,B00BLN4V6E,Jumpin' Jack Flash (1986),https://m.media-amazon.com/images/M/MV5BMTJmZjRmMjAtNTk3MC00ZDNjLWE3ZWItZDUyNjZjOTI3YWUzXkEyXkFqcGc@._V1_.jpg
277,630333458X,Naked in New York (1994),https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Nakedinnewyork.jpg/250px-Nakedinnewyork.jpg
369,630397788X,Unstrung Heroes (1995),https://m.media-amazon.com/images/M/MV5BMTdmNTIxZTUtMTMxYS00MDg0LWI5MTEtYTY5MDJkMjUyOWQ1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
516,630473784X,American Strays (1996),https://m.media-amazon.com/images/M/MV5BNTBkOTU4NDctMTk2Yy00Y2E4LTg2MmYtYTVhNDJmYWRlOWFhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
29,0780630866,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",https://m.media-amazon.com/images/M/MV5BYWMwMmQxZjUtNDFkYi00MjU3LThhNmYtMmU4YzgyMmYwZWZlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
140,6300214311,Friday the 13th Part 3: 3D (1982),https://m.media-amazon.com/images/M/MV5BODcwMjI3YzQtOTg2Ni00ZGNjLWJmOTQtNjQwY2Y1N2ZkNDAwXkEyXkFqcGc@._V1_.jpg
1187,B00AEFY2WI,Friday the 13th Part VI: Jason Lives (1986),https://m.media-amazon.com/images/M/MV5BMjhmNDkwZTItNDFhZi00YWMyLWJjNTctNGE3M2MxNGRmMDMyXkEyXkFqcGc@._V1_.jpg
468,6304401248,Herbie Goes Bananas (1980),https://m.media-amazon.com/images/M/MV5BMjAwODQ5MTMxMl5BMl5BanBnXkFtZTcwOTA5MzUyMQ@@._V1_.jpg
1274,B00OGT2UFE,Jingle All the Way (1996),https://m.media-amazon.com/images/M/MV5BMTI0NDkwMzAxMV5BMl5BanBnXkFtZTYwNTY2NzA5._V1_.jpg
1166,B0074JOCMC,Titanic (1997),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOZHZPwaYRMcoFZ2rgEeobrIQAcQyWhp0rkA&s
64,0790732521,Michael Collins (1996),https://m.media-amazon.com/images/M/MV5BMGI3YmUzMjYtNmFiOC00YjFhLWFmNTgtOGNhNDdkNWUxZDgxXkEyXkFqcGc@._V1_.jpg
1161,B0068MNNS0,Last Man Standing (1996),https://play-lh.googleusercontent.com/yhQRZqP9ZL4UifeqODCgGYBtzmaTiQ02M3ps1RQZ-fjlz8dVwG11TyYNjVu-JhmyfeLK=w240-h480-rw
541,630505116X,Deep Rising (1998),https://m.media-amazon.com/images/M/MV5BNGY3MmNiZTgtMmY0OS00NmNjLWI0MjAtNDVjYTNlNWQwZGE1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
1100,B0026IQTRW,Everest (1998),https://m.media-amazon.com/images/M/MV5BMjExMjE2MjAyMl5BMl5BanBnXkFtZTcwMzkxOTYyMQ@@._V1_.jpg
695,6305944253,Dinosaur (2000),https://i.ebayimg.com/images/g/~dcAAOSwEy1awXNA/s-l500.jpg
188,6301969774,From Here to Eternity (1953),https://m.media-amazon.com/images/M/MV5BYjNhMDFkMDUtODFkMy00MGE0LTliZGUtNjNlYWM2ZjhiOWQ2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
364,6303954138,Empire Records (1995),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwrfgFf_dKLChGvvfufAIbHkJXHVSNCTq4fw&s
372,6303990452,Cutthroat Island (1995),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjKaHim1RbuepCm1FPFCN0JGSQG6KivW2bqw&s
467,630440123X,Herbie Rides Again (1974),https://m.media-amazon.com/images/M/MV5BMTc1NzU2MjU2Ml5BMl5BanBnXkFtZTcwNDM5MzUyMQ@@._V1_.jpg
251,6303057942,Addams Family Values (1993),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLslyc3FdtVnYpJHNatQvcY2pWePgm776xEg&s
273,6303292860,I Love Trouble (1994),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnGnj3TNCCWMzMqmah4ZaDtXB-8mFa7_GXgw&s
1169,B0079J28NW,Yellow Submarine (1968),https://m.media-amazon.com/images/M/MV5BYWI1MGU0ZGQtMGUwYS00M2IxLThkZmMtZDM3M2NhNzdjOTFjXkEyXkFqcGc@._V1_.jpg
951,B00008L3S9,Renaissance Man (1994),https://m.media-amazon.com/images/M/MV5BYjgyMjRjMzktN2ExZi00YTdhLTkzMzYtMTMxN2Y4N2Y1ZThkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
295,630341964X,Richie Rich (1994),https://m.media-amazon.com/images/M/MV5BMTc5OTYwNDIzOF5BMl5BanBnXkFtZTgwODk1NTkwMzE@._V1_.jpg
1238,B00HI9QGHW,For Love or Money (1993),"https://m.media-amazon.com/images/I/71YeBFLVjRL._AC_UF894,1000_QL80_.jpg"
379,6304008716,Nick of Time (1995),"https://m.media-amazon.com/images/I/91dwMnbRgYL._AC_UF894,1000_QL80_.jpg"
1270,B00O2MRX6G,"Replacements, The (2000)",https://images-na.ssl-images-amazon.com/images/I/61IhzGw%2BbaL.jpg
279,6303337120,Black and White (1999),https://images-na.ssl-images-amazon.com/images/I/51mZqjSUs8L.jpg
608,6305451613,Assassins (1995),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p17229_p_v8_ad.jpg
578,6305265682,Polish Wedding (1998),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHVQK7i9XSrEpld04PH3Ui5Q6GTZWaa-PO5g&s
791,B00003CXIY,Road Trip (2000),https://play-lh.googleusercontent.com/Pf5KDzIaWLQtzW7ujvBUpatgAkNJAzKDWadshyCh12zEhLHpdBbp7oAMiImOENEJolDRIw
367,6303965792,Vampire in Brooklyn (1995),https://m.media-amazon.com/images/M/MV5BZTk1ZGQ4ZTUtMmQxZS00ODcxLTk3YjUtZDA0MWVhZWMyNGJmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
227,6302728657,Enchanted April (1991),https://m.media-amazon.com/images/M/MV5BMTk1MzU5ODQ4N15BMl5BanBnXkFtZTcwODkzNjIzMg@@._V1_.jpg
543,6305074216,Needful Things (1993),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5ychroxjWg5PMH3-aDshKZFimIzjubFpFGg&s
287,6303359574,Princess Caraboo (1994),https://m.media-amazon.com/images/M/MV5BN2Q2YjZjNGUtZDFjYS00ZGQ1LThlOTQtNzJhYjNjODMzZGMxXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
474,6304419708,"Portrait of a Lady, The (1996)",https://m.media-amazon.com/images/M/MV5BZDA1NGM2NDAtODQwZC00YmQ5LTlkMmYtNmMwNDcyNmZiZTJlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
481,6304455984,Albino Alligator (1996),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcU4rqang5xM0yHsYOcL5ruYtpcCQ1matHjA&s
567,6305238065,Cube (1997),https://m.media-amazon.com/images/M/MV5BMTg5NzYyNzE0MV5BMl5BanBnXkFtZTYwNjkyNjM5._V1_.jpg
150,6300218031,Some Kind of Wonderful (1987),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p9822_p_v13_az.jpg
173,6301689984,We're No Angels (1989),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQb7zlhVhV4f8UIaEvj9phgirZodyi_YQHBLQ&s
778,B00003CWSR,Liberty Heights (1999),https://m.media-amazon.com/images/M/MV5BMTQyNDY5MzczMF5BMl5BanBnXkFtZTYwMjY4MzQ3._V1_FMjpg_UX1000_.jpg
1001,B000A3XY5A,Crash (1996),https://upload.wikimedia.org/wikipedia/en/c/cb/Crash1996movieposter.jpg
465,630438100X,Mother Night (1996),https://m.media-amazon.com/images/I/91-BM2vFPwL.jpg
1174,B007PXYWBI,"House of Yes, The (1997)",https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_FMjpg_UX1000_.jpg
11,0767819454,Idle Hands (1999),https://m.media-amazon.com/images/M/MV5BZjM5ZmVhMjItZGIwYS00NzcyLWI5MGEtMDY4NjU2Y2EwZjBhXkEyXkFqcGc@._V1_.jpg
545,6305077509,Two Girls and a Guy (1997),https://m.media-amazon.com/images/M/MV5BMTQ1MDIzNjMzMV5BMl5BanBnXkFtZTcwNTY0NDkxMQ@@._V1_.jpg
986,B0007P0XA0,"Awfully Big Adventure, An (1995)",https://m.media-amazon.com/images/M/MV5BOGVhMWE5NzAtYTVmZC00OGFmLWEyOTUtNWE5MjUzNDVjZmE3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
999,B000A2WDVW,Picnic at Hanging Rock (1975),https://s3.amazonaws.com/criterion-production/films/5579f18bb8774e54eaf15f9165f667fa/sasYypNL09rJkL5PuKgVY6aVMkUGUd_large.jpg
1221,B00E3QJ89Q,"Borrowers, The (1997)",https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p20345_p_v10_aj.jpg
322,6303637493,Farinelli: il castrato (1994),https://m.media-amazon.com/images/M/MV5BY2IyMmFiZGYtMTRjYi00ZjhiLWJkOTgtYTJlYzIyMTRkZWUwXkEyXkFqcGc@._V1_.jpg
1204,B00BX8A8UK,King Creole (1958),"https://m.media-amazon.com/images/I/517O4JZ18WL._AC_UF894,1000_QL80_.jpg"
221,6302681774,Solar Crisis (1993),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p12734_p_v8_aa.jpg
191,630200912X,Date with an Angel (1987),https://m.media-amazon.com/images/M/MV5BMTc1Njk2Mjc2Nl5BMl5BanBnXkFtZTYwMDkwNjY5._V1_.jpg
1267,B00NMUCL1G,Safe (1995),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyn8Y7Orub49xpaAgtkNlsWJpihPKSZicQ6A&s
401,6304078145,Four Rooms (1995),[https://m.media-amazon.com/images/M/MV5BMTM2NjAyOTM1MV5BMl5BanBnXkFtZTYwMTc4NjA5._V1_.jpg
531,6304961693,In the Heat of the Night (1967),"https://m.media-amazon.com/images/I/91ANsNjPveL._AC_UF894,1000_QL80_.jpg"
229,6302763193,Jennifer 8 (1992),https://m.media-amazon.com/images/M/MV5BMjE5NDAxNTIyN15BMl5BanBnXkFtZTgwNjIxNjkwMzE@._V1_.jpg
356,6303933661,Double Happiness (1994),https://m.media-amazon.com/images/M/MV5BYjYwZGJhZDQtOWYzOC00NzA1LTgwZWMtNmU4MWQwMGQ3NGE3XkEyXkFqcGc@._V1_.jpg
248,6303042449,Another Stakeout (1993),https://m.media-amazon.com/images/M/MV5BZWQ4MDM1YTMtN2RiMS00OGU3LTgxOGItODk1NDQ2NTRkYWRiXkEyXkFqcGc@._V1_.jpg
1303,B010GJM8EA,Copycat (1995),https://m.media-amazon.com/images/M/MV5BY2ZiODRlYWMtOGViYS00ZTNiLTlkMGQtZTAxY2IyMDAzYzU2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
237,6302987857,Boxing Helena (1993),"https://m.media-amazon.com/images/M/MV5BZDc4OTAwMjgtZTg0Yy00ZWUzLWIzNmMtYWIyMTIzYWU1ZGVkXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg"
309,6303507689,Nobody's Fool (1994),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdEK418yingoQr2VehWQdrl3jLwtKtY20PUQ&s
310,630350986X,Higher Learning (1995),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJAqR76Oc80N_NRC-UY9GsP35saZeaaJ3dbA&s
577,6305261490,Trees Lounge (1996),https://m.media-amazon.com/images/M/MV5BZDI2Yjk0MDMtMDQ5OC00N2M4LWJkZWUtYjlkNWY2NDFhYjVmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
525,6304879474,"American Werewolf in Paris, An (1997)",https://m.media-amazon.com/images/M/MV5BMTMyMTg2MjI0Ml5BMl5BanBnXkFtZTYwNjc5ODc4._V1_.jpg
478,6304431848,Romper Stomper (1992),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p19165_p_v8_ae.jpg
104,0800177029,Wolf (1994),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p15767_p_v10_ai.jpg
1160,B005YFGIZM,Fresh (1994),https://m.media-amazon.com/images/M/MV5BNDBiMGM3OWYtMmFlOS00Y2RlLTg4YzQtZTA2MTYzNzY4MGY5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
853,B00004Y633,Hellraiser: Bloodline (1996),https://m.media-amazon.com/images/M/MV5BYWUyYjc0NjMtOWMxNy00NzRkLTkzZGItOGU4NWIyZDllMzI1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
1116,B002U6DVPI,"Paris, Texas (1984)",https://m.media-amazon.com/images/M/MV5BYWY5YzE4YmUtZWFhMS00YjYxLWI5ZGUtNDEyNmMzNDVjMGEwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
877,B000056BSJ,Grand Canyon (1991),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaI2RJsGlHKjbdacL6rr1TeaFmvntHOw-QWA&s
1237,B00H91LVVU,"Outsiders, The (1983)",https://play-lh.googleusercontent.com/Aa1EOr7O4skwEgC2o6nVRJriDb1zANPawCcVihnvgN-Us38-sL3dr17lQCLo40lrEDHkFyCJWWlXlKxAdaI
1034,B000JCE3MA,"Star Is Born, A (1937)",https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/A_Star_Is_Born_%281937_film%2C_1945_poster%29.jpg/250px-A_Star_Is_Born_%281937_film%2C_1945_poster%29.jpg
887,B00005A8S9,Benji (1974),https://m.media-amazon.com/images/M/MV5BNDEzNzM2ODU1NV5BMl5BanBnXkFtZTYwNjQ2NjU5._V1_QL75_UX161_.jpg
1332,B01DKTCAOQ,Haunted Honeymoon (1986),"https://m.media-amazon.com/images/I/81tyMFKfK9L._AC_UF1000,1000_QL80_.jpg"
800,B00003CXLD,"In Crowd, The (2000)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA0X9-ezl1OqqQJJHImVMmSpw2fL8dO8uhnA&s
600,6305428247,"Mighty, The (1998)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK1uIa4_mZBrUIFcVIQ32bFcMB5TuCE9KBIw&s
848,B00004XPPF,Thomas and the Magic Railroad (2000),https://m.media-amazon.com/images/M/MV5BYWRhYTg4MzYtNDg2Yi00ZThkLTgzMWMtMjIwYTIxOTI0YmIyXkEyXkFqcGc@._V1_.jpg
524,6304852428,"Toxic Avenger, Part II, The (1989)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRih960SQacso-VtU5Gw9VrJf0D7SMqDckM_w&s
486,6304493053,"Incredible Journey, The (1963)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGo5KmAw-nbR48Szmmt2tqcLUnygO0fK-Msg&s
1118,B002ZG98L4,Piranha (1978),https://m.media-amazon.com/images/M/MV5BMTQ3ODY1MzIzOV5BMl5BanBnXkFtZTcwNzM1NTk2Mw@@._V1_.jpg
1228,B00F8ONHNU,"Trouble with Harry, The (1955)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLHILbXpK4VcWmdiy3mXS2zsWEt4QeKtZsbQ&s
703,6305958181,Ghost Dog: The Way of the Samurai (1999),https://images.tokopedia.net/img/cache/700/hDjmkQ/2024/11/22/26566251-72d9-4973-b221-99086d15c5cf.jpg
1323,B018WQBMZA,Species II (1998),https://m.media-amazon.com/images/M/MV5BZmM0OTQyMzEtZGRjMS00NWVjLWFkOWMtNjg2ZDY4ZGQ0YWY4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
1109,B002ED6UZ0,Otello (1986),https://m.media-amazon.com/images/M/MV5BYWY3YjU1MmUtMWJmNS00ZWYxLTk2M2EtZWE4ZDEwNWQ4ZWM5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
321,6303620256,"Secret Adventures of Tom Thumb, The (1993)",https://m.media-amazon.com/images/M/MV5BMTk1NTQ4NjM4NV5BMl5BanBnXkFtZTcwNjEzMzkxMQ@@._V1_FMjpg_UX1000_.jpg
658,630576333X,"Happy, Texas (1999)",https://m.media-amazon.com/images/M/MV5BYjAzNGVmOGUtMjA0Ny00ZWJiLWExOTEtZmM5ZDEyMzUwNTgyXkEyXkFqcGc@._V1_.jpg
151,6300247597,Return of the Fly (1959),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbPCBvj2CPEAgvG9TkHyKrSsZ-GyZUvFZErA&s
110,1562020226,Santa with Muscles (1996),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdWgfgJ-Myg9NwPDbfm8YZ3BBNOln_-FscuQ&s
228,6302757096,Five Easy Pieces (1970),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2094_p_v10_ac.jpg
233,6302842263,Love Is a Many-Splendored Thing (1955),https://m.media-amazon.com/images/M/MV5BMjMyMDY1MDQzN15BMl5BanBnXkFtZTgwOTMwMDkwMzE@._V1_.jpg
1061,B0013D8LNG,"Raisin in the Sun, A (1961)","https://m.media-amazon.com/images/I/7163PY16B0L._AC_UF894,1000_QL80_.gif"
335,6303820905,"Secret of Roan Inish, The (1994)",https://m.media-amazon.com/images/M/MV5BOGI2MjQwZTAtZDc4MS00MmQ5LWEyY2YtZmFiYTZiNWNiNmI5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
357,6303934315,Two Women (La Ciociara) (1961),https://m.media-amazon.com/images/I/613anQaFCtL.jpg
520,6304798466,Shall We Dance? (1937),https://m.media-amazon.com/images/M/MV5BOTgxODMyMzYzN15BMl5BanBnXkFtZTYwMzMwODE5._V1_.jpg
797,B00003CXKS,Dancer in the Dark (2000),https://upload.wikimedia.org/wikipedia/id/2/26/Dancer_in_the_Dark_movie_poster.jpg
1126,B003ZGJM96,Braindead (1992),hhttps://m.media-amazon.com/images/M/MV5BMDM2MzQ5M2YtZjllMy00OTY1LTg5MjItM2Q1MzFmNzlkOWIwXkEyXkFqcGc@._V1_.jpg
750,B00000JRWE,Cookie's Fortune (1999),https://m.media-amazon.com/images/M/MV5BMTI2MDQ4MTY3OV5BMl5BanBnXkFtZTcwMzQyNzEyMQ@@._V1_.jpg
803,B00003CXMO,Bring It On (2000),https://img.lazcdn.com/g/p/d969dbe4b68a4874b8170b9ac12ddbeb.jpg_720x720q80.jpg
697,6305949662,Reindeer Games (2000),https://m.media-amazon.com/images/M/MV5BMGZmNTBjNjUtYjhlMi00NTZhLWE1YTktNzA4MmNlZTc3YmM0XkEyXkFqcGc@._V1_.jpg
1009,B000BYY0UG,Supernova (2000),https://m.media-amazon.com/images/M/MV5BNDYxYWEyYTUtOWFkMi00ZDFkLWExMWUtZjc0ZmQxNjZiMGM4XkEyXkFqcGc@._V1_.jpg
79,0790751445,Ready to Rumble (2000),https://m.media-amazon.com/images/M/MV5BMTYwMjYyOTA4OV5BMl5BanBnXkFtZTYwMDAyNjE3._V1_FMjpg_UX1000_.jpg
788,B00003CXIA,"Flintstones in Viva Rock Vegas, The (2000)",https://m.media-amazon.com/images/M/MV5BMjQyYjQ0ZmUtOGMyMi00YzBkLWE0YzQtNDVlZDg2NmM0YTViXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
672,6305812241,American Buffalo (1996),https://m.media-amazon.com/images/M/MV5BZDBjMTcyM2MtZDI4MC00MjdlLTg2ZGQtNWMwZmI5MGI4MDZmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
1127,B00400M3ZQ,Faithful (1996),https://m.media-amazon.com/images/M/MV5BMjExMjA1NTk0OF5BMl5BanBnXkFtZTcwMTQyMDcyMQ@@._V1_.jpg
1185,B009RWRINE,"Man Who Knew Too Much, The (1956)",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaQvgr_Fu9sqVMCFoai9KsvmzNM1HAZOr3Sg&s
1178,B0089BSMB6,Kidnapped (1960),https://m.media-amazon.com/images/M/MV5BMjA0NjA1NDAwN15BMl5BanBnXkFtZTgwMTYwMDkwMzE@._V1_.jpg
521,6304806450,Metro (1997),https://m.media-amazon.com/images/M/MV5BZTBjOWE4ZmUtNGYwMy00OTZiLTk2ZjAtODE5ODUwYjRiZTBhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
47,0783235674,Family Plot (1976),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShDVIJOqG-CQtD-kJoJwvH8B_n6SdYxySbjg&s
552,6305128952,"Horse Whisperer, The (1998)",https://m.media-amazon.com/images/M/MV5BZTI5YTI5ZmYtZWQ0Ny00YzU4LTg3NmUtYjVmMzQxOGNjYzRjXkEyXkFqcGc@._V1_.jpg
1199,B00BDZV8G6,You Can't Take It With You (1938),"https://m.media-amazon.com/images/I/81jK2+CwEML._AC_UF1000,1000_QL80_.jpg"
360,6303937160,Moonlight and Valentino (1995),https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p17230_p_v8_ai.jpg
148,6300216748,Three Days of the Condor (1975),https://play-lh.googleusercontent.com/M54LD1eRny1Mw9Gnts2fV_i2WYHZyYcZsQCaRoi_qxV7KrGxzKoACWrMubrhrsQHZG0
263,630318457X,Being Human (1993),https://m.media-amazon.com/images/M/MV5BMmFkY2NiMGMtZTI0OC00ODM3LWExNTQtM2RmMzdiYjc1Nzg4XkEyXkFqcGc@._V1_.jpg
1325,B01ABD498Y,Coming Home (1978),https://play-lh.googleusercontent.com/proxy/iFDk7BDE29uBCdQ75vUBBeeIthuG-Gn_par8Y6I6ZPlmLtjcnskLso-bpztdaaAonrtehETFBPlYO6OO-ySEVKiI7--u-YMSFL64Sifus2teieC8AeurqQfa72Af2hrE6fTIP-wPp7Tl3Hp1MLzKFJLxPhZVxdY15R3MLQ
857,B00004Z1FX,Shaft (2000),https://upload.wikimedia.org/wikipedia/en/a/a5/Shaft_%282000_movie_poster%29.jpg
466,6304393075,Looking for Richard (1996),https://m.media-amazon.com/images/M/MV5BMTc4MTk1NzE2Nl5BMl5BanBnXkFtZTYwNjAyNjI5._V1_.jpg
